"season","row_count","generated_at_utc","source_endpoint"
2026,1177,"2026-05-30T14:22:16Z","stats.wnba.com/leaguegamelog"
2026,1238,"2026-05-31T10:01:26Z","stats.wnba.com/leaguegamelog"
2026,1258,"2026-06-01T12:54:05Z","stats.wnba.com/leaguegamelog"
2026,1298,"2026-06-02T12:01:19Z","stats.wnba.com/leaguegamelog"
2026,1380,"2026-06-03T12:20:06Z","stats.wnba.com/leaguegamelog"
2026,1418,"2026-06-04T10:55:41Z","stats.wnba.com/leaguegamelog"
2026,1457,"2026-06-05T11:15:19Z","stats.wnba.com/leaguegamelog"
2026,1516,"2026-06-06T09:43:03Z","stats.wnba.com/leaguegamelog"
2026,1595,"2026-06-07T10:22:31Z","stats.wnba.com/leaguegamelog"
2026,1634,"2026-06-08T12:17:05Z","stats.wnba.com/leaguegamelog"
2026,1694,"2026-06-09T11:16:29Z","stats.wnba.com/leaguegamelog"
2026,1752,"2026-06-10T11:15:42Z","stats.wnba.com/leaguegamelog"
2026,1791,"2026-06-11T11:39:47Z","stats.wnba.com/leaguegamelog"
2026,1873,"2026-06-12T11:20:04Z","stats.wnba.com/leaguegamelog"
2026,1989,"2026-06-14T10:43:48Z","stats.wnba.com/leaguegamelog"
2026,2032,"2026-06-15T13:34:34Z","stats.wnba.com/leaguegamelog"
2026,2096,"2026-06-16T12:32:03Z","stats.wnba.com/leaguegamelog"
2026,2117,"2026-06-17T12:09:27Z","stats.wnba.com/leaguegamelog"
2026,2235,"2026-06-18T11:29:46Z","stats.wnba.com/leaguegamelog"
2026,2254,"2026-06-19T11:44:09Z","stats.wnba.com/leaguegamelog"
2026,2310,"2026-06-20T10:30:29Z","stats.wnba.com/leaguegamelog"
2026,2369,"2026-06-21T10:50:38Z","stats.wnba.com/leaguegamelog"
2026,2428,"2026-06-22T13:12:05Z","stats.wnba.com/leaguegamelog"
2026,2508,"2026-06-23T10:59:06Z","stats.wnba.com/leaguegamelog"
2026,2525,"2026-06-24T10:45:50Z","stats.wnba.com/leaguegamelog"
